"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"4_7_5",0.839419,51.78359,0.16233927522634,0.635968486005204,-0.337819522693832,4,7,5
"4_7_5",0.74956,51.356029,0.346754320549376,0.94454856520528,-0.487641284554412,4,7,5
"4_7_5",-0.324737,51.437355,0.859819189221076,0.792461821672908,-0.893560572062231,4,7,5
"3_8_3",-3.73312,56.05691,-1.4429852839129,3.08504823021574,-1.75816850503353,3,8,3
"3_8_3",-3.727915,56.05923,-1.4429852839129,3.08504823021574,-1.75816850503353,3,8,3
"3_8_3",-0.5677,54.394129,-1.08674627791621,3.10509958794001,-1.81421534175241,3,8,3
"3_8_3",-1.73729,53.79681,-0.685954167441711,2.87486560525552,-1.74755072308897,3,8,3
"3_8_3",-0.561557,54.391404,-1.08674627791621,3.10509958794001,-1.81421534175241,3,8,3
"3_8_4",-1.478072,54.98298,-1.4253960375815,1.88960823535876,-1.26360543106568,3,8,4
"3_8_4",-1.512041,54.04356,-0.935231079225899,2.24695544187312,-1.29888030785409,3,8,4
"3_8_4",-2.562692,51.631311,-0.0556413289679963,2.36288656146701,-0.954433459710041,3,8,4
"3_8_4",-2.548119,51.079235,-0.38424232323355,2.17099176646384,-1.31256325278402,3,8,4
"3_8_4",-2.253772,51.419288,-0.682482733847724,2.29261853702586,-1.41661902399236,3,8,4
"4_8_4",-2.963946,51.542944,0.148970656503504,2.90285021559826,-0.987856405356852,4,8,4
"4_8_4",-3.115372,51.49337,0.194779593452996,3.32397264283942,-0.953897306807169,4,8,4
"4_8_4",-2.671333,51.50351,0.164535969169722,2.57196924366734,-1.03657913552723,4,8,4
"4_8_4",-3.122397,51.491394,0.194779593452996,3.32397264283942,-0.953897306807169,4,8,4
"4_8_4",-2.964017,51.543026,0.148970656503504,2.90285021559826,-0.987856405356852,4,8,4
"4_8_6",1.8744,50.95232,0.126756237529406,1.90349760567091,0.576593170995593,4,8,6
"4_8_6",1.840271,50.957035,0.126756237529406,1.90349760567091,0.576593170995593,4,8,6
"4_8_6",1.88656,50.91696,0.126756237529406,1.90349760567091,0.576593170995593,4,8,6
"4_8_6",1.65565,50.68206,0.169814839829113,1.98965148047482,0.575027966995988,4,8,6
"4_7_6",1.2033,51.322608,0.128796413438937,1.50263335923386,0.0509347313677923,4,7,6
"4_7_6",1.273386,51.859978,0.256031467002823,1.09219408253786,-0.130184198769906,4,7,6
"4_7_6",1.375697,51.32873,0.150329511752144,1.55132124975079,0.187651547821735,4,7,6
"4_7_6",1.338954,51.281482,0.150329511752144,1.55132124975079,0.187651547821735,4,7,6
"4_7_6",1.337378,51.28117,0.150329511752144,1.55132124975079,0.187651547821735,4,7,6
"4_7_4",-3.36,42.72,1.92857890220914,0.709982920212556,-1.380202282021,4,7,4
"4_7_4",0.9965,49.31853,0.782137935995854,0.536117605591987,-1.36226781835804,4,7,4
"4_7_4",-0.360322,51.664826,0.214278310987302,0.994704145705646,-1.00173466118287,4,7,4
"4_7_4",-0.767002,50.766518,0.914519739210426,1.76520218455592,-1.35067108355673,4,7,4
"4_7_4",-0.2151,51.680693,0.190871244295111,1.10722045111329,-1.01403521651156,4,7,4
"3_9_4",-3.24954,51.406921,0.0995725492956192,3.61638142436591,-1.10607903394098,3,9,4
"3_9_4",-3.567176,51.472928,-0.0388548801278197,4.08900873752769,-1.01672238589532,3,9,4
"3_9_4",-3.173868,51.464038,0.068721204408534,3.58779277812655,-1.04226318517149,3,9,4
"3_9_4",-3.258945,51.390769,-0.051560579428142,3.85129620904232,-1.13611596490286,3,9,4
"3_9_4",-2.8062,53.38944,-0.856423168087638,3.36437770378894,-0.991302208541689,3,9,4
"3_9_5",-2.4892,53.356,-0.775892012611723,3.34698725021214,-0.892868915620814,3,9,5
"3_9_5",-2.489001,53.355928,-0.775892012611723,3.34698725021214,-0.892868915620814,3,9,5
"3_9_5",-4.371289,51.789462,-0.235646581643958,4.51853256032427,-0.573166414920439,3,9,5
"3_9_5",-5.018159,50.265745,-0.0484423050893,4.67408832766935,-0.675726852517622,3,9,5
"3_9_5",-4.249882,51.812082,-0.432459794715645,4.77142862271352,-0.813974262969326,3,9,5
"4_9_5",-3.650768,50.288728,0.209342600327343,3.71274370928746,-0.83391714708083,4,9,5
"4_9_5",-4.177655,51.062527,0.611807759356721,4.42070644570322,-0.419865828796262,4,9,5
"4_9_5",-3.3382,48.80702,1.28644095678193,3.52235778864431,-0.588250715906818,4,9,5
"4_9_5",-3.53889,48.78968,1.30600779372578,3.70811196231159,-0.627329745248771,4,9,5
"3_9_3",-2.320123,53.774908,-1.40120916889917,4.40084138830834,-2.12415224701968,3,9,3
"3_9_3",-2.259541,53.793031,-1.40120916889917,4.40084138830834,-2.12415224701968,3,9,3
