"voxel_id","lon","lat","PC1","PC2","PC3","bin_PC1","bin_PC2","bin_PC3"
"2_7_7",10.874862,48.374918,-2.85819551272123,1.54218836638641,2.14233009078494,2,7,7
"2_7_7",10.093056,48.293888,-2.94243688145585,1.81255675785462,1.96924646270115,2,7,7
"2_7_7",10.708188,48.574918,-2.64077493139296,1.97134999119472,1.67911337489269,2,7,7
"2_8_8",13.208269,48.724941,-2.71870182641497,2.71076800804875,2.60580134736585,2,8,8
"2_8_8",14.0075,48.355833,-2.32478204142576,2.99392670235405,3.17921683964161,2,8,8
"3_9_5",8.45812,49.774896,0.705543745929805,3.4877972229633,-0.048807190027752,3,9,5
"3_9_5",10.208173,49.974922,-0.964656542853472,4.06990432103405,0.010145153676386,3,9,5
"3_9_5",10.208173,49.924915,-0.964656542853472,4.06990432103405,0.010145153676386,3,9,5
"3_9_5",9.791494,49.974918,-0.975321329168794,3.64912028132071,0.115239281774101,3,9,5
"3_9_5",10.208172,49.824922,-0.900380696493359,3.85524707172611,-0.0170605585894955,3,9,5
"2_8_7",12.791585,48.824944,-2.2366515203702,3.10393245307705,1.71551012898943,2,8,7
"2_8_7",12.874923,48.824944,-2.1469041472093,3.16325658217324,1.77708616430525,2,8,7
"2_8_7",12.958258,48.824944,-2.21807853582829,3.12733831657669,1.91264407231503,2,8,7
"2_8_7",12.874922,48.874938,-2.50346200597864,3.00448930860791,1.70814665162294,2,8,7
"2_8_7",13.041595,48.724941,-2.12110616477564,3.10153087004819,2.19199679228701,2,8,7
"1_7_7",12.20824,48.424922,-3.60255260323018,1.92531054758494,2.41571419252395,1,7,7
"2_7_8",11.791559,48.324925,-3.27759544543562,1.98346083873215,2.58423723602917,2,7,8
"4_8_5",4.34606,48.25097,1.72757357267643,2.40606534642772,0.712492307173105,4,8,5
"4_8_5",4.68969,48.42325,1.36474255359444,2.40128967444187,0.654955525618348,4,8,5
"4_8_5",4.55721,48.51504,1.40101689559595,2.48131491509665,0.622818452865453,4,8,5
"4_8_5",4.69549,48.60312,1.3424943398457,2.4121597854768,0.642018536067717,4,8,5
"4_8_5",3.49968,48.49649,2.48751171064412,2.67996290404863,0.496906510844007,4,8,5
"4_6_4",1.56339,49.05627,1.74727883969181,0.597430712109476,-0.241438208954256,4,6,4
"4_6_4",1.84338,48.69623,1.51075098476737,0.73629889943763,-0.156914720589451,4,6,4
"4_6_4",2.16773,49.96127,1.32188147309673,-0.0264738583798743,-0.415175484475338,4,6,4
"4_6_4",2.36351,49.90149,1.37693520163854,0.291259619365611,-0.327280958524451,4,6,4
"4_6_4",1.81644,48.72135,1.50215985559204,0.718435939580861,-0.175116576888771,4,6,4
"4_7_4",2.13741,48.86349,2.34474042690769,1.0754956170373,-0.128216360267475,4,7,4
"4_7_4",2.20611,48.64635,2.38798029249319,1.06383117361801,-0.115574115923034,4,7,4
"4_7_4",2.20109,49.12289,2.29423884104847,1.14600698178278,-0.0909161587022918,4,7,4
"4_7_4",2.24612,49.15241,2.29423884104847,1.14600698178278,-0.0909161587022918,4,7,4
"4_7_4",1.99402,48.77575,1.57441457216947,0.872116808048953,-0.119364193451401,4,7,4
"2_5_8",4.46194,49.95484,-1.71912323231299,-1.52723321239,2.75372068503523,2,5,8
"2_5_8",4.41495,49.92599,-1.57700986419094,-1.47577880487483,2.71396915802363,2,5,8
"2_5_8",4.38322,49.93502,-1.57700986419094,-1.47577880487483,2.71396915802363,2,5,8
"2_5_8",4.38709,49.9319,-1.57700986419094,-1.47577880487483,2.71396915802363,2,5,8
"4_6_5",0.22012,48.58273,1.6116900049334,0.0515601994402467,0.601518314032233,4,6,5
"4_6_5",1.24877,48.45214,1.49824556919002,0.668867230753186,0.0477870064314681,4,6,5
"4_6_5",1.31031,48.42325,1.57643699256935,0.750497559963546,0.0155977401005762,4,6,5
"1_5_6",6.958071,50.224893,-3.37963424251583,-0.63523324306733,1.28298353424308,1,5,6
"3_1_8",-3.69959,51.543201,-0.0146404484240512,-5.88162428563433,2.53807696064451,3,1,8
"6_10_5",0.169303,41.925381,7.03659471982182,4.90978073520114,0.112773230967402,6,10,5
"6_10_5",0.1688414,41.9088896,7.73185527211459,5.18949632949921,0.0792681884017276,6,10,5
"6_10_5",-5.551253,40.9388082,7.76847174959253,5.46059589439094,0.190476603229416,6,10,5
"10_6_2",-0.36,39.38,15.6252040829108,0.443614096650357,-2.38723355548406,10,6,2
"10_6_2",-0.39,39.32,15.8387027253379,0.700161762528534,-2.23163041107941,10,6,2
"10_6_2",-0.29,39.28,15.8322554647877,0.629859338399521,-2.19236132295971,10,6,2
"10_6_2",-0.37,39.4,15.6252040829108,0.443614096650357,-2.38723355548406,10,6,2
"10_6_2",-0.37,39.31,15.8387027253379,0.700161762528534,-2.23163041107941,10,6,2
"10_9_6",-5.0911844,37.5187485,16.2583593721237,4.60530854012544,1.4763450436826,10,9,6
"10_9_6",-7.009116,38.881427,15.0465414728598,4.40957555820064,1.22563018566903,10,9,6
"10_9_6",-5.9911951,37.1787334,17.3252937224054,3.60759077540783,0.97537887971573,10,9,6
"7_10_4",0.11,41.69,9.06881333384464,5.49863246318789,-0.0645001747781391,7,10,4
"7_10_4",-3.639468,40.4872,9.70680034519794,5.24091270197226,-0.450821925487829,7,10,4
"9_7_3",-0.34,38.82,13.1104520076718,1.98053560864077,-1.10261430651512,9,7,3
"9_7_3",-0.7,39.35,13.3713860784058,1.77462732070747,-1.69739446535802,9,7,3
"9_7_3",0.6888727,40.7588699,14.4501998201722,0.930897301366601,-1.02014694537125,9,7,3
"4_5_4",0.089675,51.545272,1.87745470988942,-0.587960427721123,-0.846890811310924,4,5,4
"4_5_4",-0.046736,51.727472,1.49632513621498,-0.637968262458524,-0.651795025646378,4,5,4
"4_5_4",-0.195023,51.639921,1.29626176907272,-0.829778398310596,-0.339196401648154,4,5,4
"4_5_4",0.223549,51.495598,1.65669066516612,-0.702332972199167,-0.823122204666097,4,5,4
"4_5_4",0.226253,51.491949,1.65669066516612,-0.702332972199167,-0.823122204666097,4,5,4
"6_4_6",-1.06755,45.50335,5.92743039619126,-1.97826636224908,1.58739851275086,6,4,6
"6_4_6",-1.05917,45.54472,5.92743039619126,-1.97826636224908,1.58739851275086,6,4,6
"5_4_6",-1.86212,46.90229,4.8202106337934,-2.38221377979451,0.991527162092007,5,4,6
"5_4_6",-2.69,42.86,5.40497985432385,-1.92022195784302,1.4300962444554,5,4,6
"5_4_6",-1.80514,46.98523,4.82871693361402,-2.05549865432256,0.985764572307086,5,4,6
